Entity,Code,Year,Wheat yield
Northern Africa (FAO),,1976,1.0928999
Northern Africa (FAO),,1977,0.835
Northern Africa (FAO),,1978,1.0701
Northern Africa (FAO),,1979,0.9946
Northern Africa (FAO),,1980,1.1132
Northern Africa (FAO),,1981,1.0234
Northern Africa (FAO),,1982,1.286
Northern Africa (FAO),,1983,1.1067
Northern Africa (FAO),,1984,1.1054
Northern Africa (FAO),,1985,1.3697
Northern Africa (FAO),,1986,1.5472
Northern Africa (FAO),,1987,1.4164
Northern Africa (FAO),,1988,1.7914
Northern Africa (FAO),,1989,1.5997
Northern Africa (FAO),,1990,1.7231
Northern Africa (FAO),,1991,2.0077
Northern Africa (FAO),,1992,1.6539999
Northern Africa (FAO),,1993,1.5722
Northern Africa (FAO),,1994,2.0255
Northern Africa (FAO),,1995,1.693
Northern Africa (FAO),,1996,2.1036
Northern Africa (FAO),,1997,1.8612
Northern Africa (FAO),,1998,1.8431
Northern Africa (FAO),,1999,1.8366
Northern Africa (FAO),,2000,1.7241
Northern Africa (FAO),,2001,2.067
Northern Africa (FAO),,2002,2.1822
Northern Africa (FAO),,2003,2.3673
Northern Africa (FAO),,2004,2.3494
Northern Africa (FAO),,2005,2.2147
Northern Africa (FAO),,2006,2.638
Northern Africa (FAO),,2007,2.029
Northern Africa (FAO),,2008,2.3873
Northern Africa (FAO),,2009,2.7068
Northern Africa (FAO),,2010,2.3816
Northern Africa (FAO),,2011,2.6887
Northern Africa (FAO),,2012,2.3823
Northern Africa (FAO),,2013,2.8528
Northern Africa (FAO),,2014,2.5509
Northern Africa (FAO),,2015,2.9068
Northern Africa (FAO),,2016,2.3506
Northern Africa (FAO),,2017,2.5318
Northern Africa (FAO),,2018,2.9680998
Northern Africa (FAO),,2019,2.7119
Northern Africa (FAO),,2020,2.3078
Northern Africa (FAO),,2021,3.0949
Northern America (FAO),,1961,1.3258
Northern America (FAO),,1962,1.581
Northern America (FAO),,1963,1.7213999
Northern America (FAO),,1964,1.5946
Northern America (FAO),,1965,1.6973
Northern America (FAO),,1966,1.8082
Northern America (FAO),,1967,1.5967
Northern America (FAO),,1968,1.7627
Northern America (FAO),,1969,1.9715999
Northern America (FAO),,1970,2.0197
Northern America (FAO),,1971,2.1534
Northern America (FAO),,1972,2.0370998
Northern America (FAO),,1973,1.9919
Northern America (FAO),,1974,1.7462
Northern America (FAO),,1975,1.9935999
Northern America (FAO),,1976,2.054
Northern America (FAO),,1977,2.0356998
Northern America (FAO),,1978,2.0772998
Northern America (FAO),,1979,2.1028
Northern America (FAO),,1980,2.1027
Northern America (FAO),,1981,2.2326999
Northern America (FAO),,1982,2.3142
Northern America (FAO),,1983,2.3964999
Northern America (FAO),,1984,2.2811
Northern America (FAO),,1985,2.2605999
Northern America (FAO),,1986,2.2758
Northern America (FAO),,1987,2.3074
Northern America (FAO),,1988,1.8924999
Northern America (FAO),,1989,2.0630999
Northern America (FAO),,1990,2.5293999
Northern America (FAO),,1991,2.2856998
Northern America (FAO),,1992,2.473
Northern America (FAO),,1993,2.4496
Northern America (FAO),,1994,2.4067
Northern America (FAO),,1995,2.3569
Northern America (FAO),,1996,2.4361
Northern America (FAO),,1997,2.4935
Northern America (FAO),,1998,2.7029998
Northern America (FAO),,1999,2.7835999
Northern America (FAO),,2000,2.6964998
Northern America (FAO),,2001,2.4363
Northern America (FAO),,2002,2.1891
Northern America (FAO),,2003,2.7408
Northern America (FAO),,2004,2.8197
Northern America (FAO),,2005,2.7961
Northern America (FAO),,2006,2.6023
Northern America (FAO),,2007,2.5948
Northern America (FAO),,2008,2.9682
Northern America (FAO),,2009,2.925
Northern America (FAO),,2010,3.024
Northern America (FAO),,2011,2.9468
Northern America (FAO),,2012,3.0372999
Northern America (FAO),,2013,3.3235998
Northern America (FAO),,2014,2.9864
Northern America (FAO),,2015,2.9174
Northern America (FAO),,2016,3.5542
Northern America (FAO),,2017,3.2156
Northern America (FAO),,2018,3.2286
Northern America (FAO),,2019,3.4391
Northern America (FAO),,2020,3.4204
Northern America (FAO),,2021,2.7623
Northern Europe (FAO),,1961,3.2566
Northern Europe (FAO),,1962,3.587
Northern Europe (FAO),,1963,3.3337998
Northern Europe (FAO),,1964,3.7458
Northern Europe (FAO),,1965,3.6734
Northern Europe (FAO),,1966,3.4457998
Northern Europe (FAO),,1967,3.8945
Northern Europe (FAO),,1968,3.5881999
Northern Europe (FAO),,1969,3.7433
Northern Europe (FAO),,1970,3.916
Northern Europe (FAO),,1971,4.179
Northern Europe (FAO),,1972,4.0710998
Northern Europe (FAO),,1973,4.1796
Northern Europe (FAO),,1974,4.7788
Northern Europe (FAO),,1975,4.2683997
Northern Europe (FAO),,1976,3.9243
Northern Europe (FAO),,1977,4.5518
Northern Europe (FAO),,1978,4.9189997
Northern Europe (FAO),,1979,4.9072
Northern Europe (FAO),,1980,5.3420997
Northern Europe (FAO),,1981,5.5007
Northern Europe (FAO),,1982,5.9424996
Northern Europe (FAO),,1983,6.0074997
Northern Europe (FAO),,1984,7.1654997
Northern Europe (FAO),,1985,5.9080997
Northern Europe (FAO),,1986,6.4336996
Northern Europe (FAO),,1987,5.6266
Northern Europe (FAO),,1988,6.0182
Northern Europe (FAO),,1989,6.572
Northern Europe (FAO),,1990,6.792
Northern Europe (FAO),,1991,6.9340997
Northern Europe (FAO),,1992,5.9572
Northern Europe (FAO),,1993,6.1264997
Northern Europe (FAO),,1994,6.2121
Northern Europe (FAO),,1995,6.7264
Northern Europe (FAO),,1996,6.7901998
Northern Europe (FAO),,1997,6.3982997
Northern Europe (FAO),,1998,6.4038
Northern Europe (FAO),,1999,6.6004
Northern Europe (FAO),,2000,6.7787
Northern Europe (FAO),,2001,6.1565
Northern Europe (FAO),,2002,6.7521996
Northern Europe (FAO),,2003,6.4695
Northern Europe (FAO),,2004,6.6182
Northern Europe (FAO),,2005,6.6949997
Northern Europe (FAO),,2006,6.4122
Northern Europe (FAO),,2007,6.2117996
Northern Europe (FAO),,2008,6.9691997
Northern Europe (FAO),,2009,6.6240997
Northern Europe (FAO),,2010,6.1004996
Northern Europe (FAO),,2011,6.0968
Northern Europe (FAO),,2012,6.0344996
Northern Europe (FAO),,2013,6.0544996
Northern Europe (FAO),,2014,6.8496
Northern Europe (FAO),,2015,7.2149
Northern Europe (FAO),,2016,6.2521
Northern Europe (FAO),,2017,6.8506
Northern Europe (FAO),,2018,5.6492996
Northern Europe (FAO),,2019,7.0157
Northern Europe (FAO),,2020,6.3237996
Northern Europe (FAO),,2021,6.2492
Norway,NOR,1850,0.57
Norway,NOR,1911,1.6600001
Norway,NOR,1934,1.95
Norway,NOR,1950,2.0600002
Norway,NOR,1961,2.83
Norway,NOR,1962,2.0525
Norway,NOR,1963,2.5651999
Norway,NOR,1964,2.7962
Norway,NOR,1965,2.7811
Norway,NOR,1966,2.3538
Norway,NOR,1967,3.2138
Norway,NOR,1968,3.4050999
Norway,NOR,1969,2.9025998
Norway,NOR,1970,3.007
Norway,NOR,1971,3.6067998
Norway,NOR,1972,3.3523998
Norway,NOR,1973,3.8221
Norway,NOR,1974,4.3806
Norway,NOR,1975,3.3123999
Norway,NOR,1976,3.241
Norway,NOR,1977,3.7164998
Norway,NOR,1978,3.8915
Norway,NOR,1979,4.014
Norway,NOR,1980,4.1879
Norway,NOR,1981,4.5652
Norway,NOR,1982,4.5288
Norway,NOR,1983,4.2345
Norway,NOR,1984,5.1033
Norway,NOR,1985,4.3564
Norway,NOR,1986,4.0025
Norway,NOR,1987,4.2946
Norway,NOR,1988,3.4006
Norway,NOR,1989,3.6538
Norway,NOR,1990,4.6633997
Norway,NOR,1991,4.6547
Norway,NOR,1992,3.5295
Norway,NOR,1993,5.1096
Norway,NOR,1994,2.8362
Norway,NOR,1995,4.7468
Norway,NOR,1996,4.5257998
Norway,NOR,1997,4.3101
Norway,NOR,1998,4.6878
Norway,NOR,1999,4.4533
Norway,NOR,2000,4.6025
Norway,NOR,2001,4.0738
Norway,NOR,2002,4.0994
Norway,NOR,2003,4.6135
Norway,NOR,2004,4.7668
Norway,NOR,2005,4.8925
Norway,NOR,2006,4.1633997
Norway,NOR,2007,4.3973
Norway,NOR,2008,4.8652997
Norway,NOR,2009,3.4069
Norway,NOR,2010,4.5975
Norway,NOR,2011,3.8516998
Norway,NOR,2012,4.1011
Norway,NOR,2013,3.8841
Norway,NOR,2014,4.9210997
Norway,NOR,2015,5.7745
Norway,NOR,2016,4.6338997
Norway,NOR,2017,5.2868
Norway,NOR,2018,2.3476999
Norway,NOR,2019,5.6017
Norway,NOR,2020,4.7658
